PORT Code,SB no,SB date,Details,Current status,EGM no,ROSL,GST,Gateway,SB_Year
TUGLAKABAD ICD (INTKD6),7764312,2017/08/02,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0596009488  ADFFS3281FCH001  5092762  02 AUG 2017 12:08  ITSPE  1346  14240  9617899.87  0  91490  0  91490  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  03 AUG 2017 00:08  Y  21484/2017  07 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T887020608  2017-8-6 0.0.0.0  CCLU5302047  396980  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    09AXXXXXXXXC1Z4
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXXXX-18  2017-07-15  436205 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  132731  2017-08-04 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),7772989,2017/08/02,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0609003542  AOFPS8466PCH001  5102223  02 AUG 2017 12:08  AUSYD  162  2999  782675.6  0  11740  0  11740  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  11 AUG 2017 00:08  Y  21593/2017  12 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R797122008  2017-8-20 0.0.0.0  RFSU2002442  398692  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    09AXXXXXXXXC1ZR
Invoice Number Invoice Date IGST Paid(INR)
62  2017-07-31  293987 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  133243  2017-08-14 00:00:00.0  INNSA1  C ",2017
TUGLAKABAD ICD (INTKD6),7774110,2017/08/02,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0510011683  AACFS5709ACH001  5103496  02 AUG 2017 12:08  GBSOU  18  432  62871.2  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  10 AUG 2017 00:08  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T757422208  2017-8-22 0.0.0.0  MSKU5798590  399514  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    07AXXXXXXXXA1ZA
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXX-18  2017-07-25  5502 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  134015  2017-08-28 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),7778178,2017/08/02,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0510056601  AARPM0995PCH001  5107926  02 AUG 2017 12:08  THLCH  1  880  625475  0  3320  0  3320  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  04 AUG 2017 00:08  Y  21593/2017  12 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R757581008  2017-8-10 0.0.0.0  TCKU9945570  397386  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    08AXXXXXXXXR1Z1
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXXXX008  2017-07-31  112585 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  N.A.  N.A.  N.A.  N.A. ",2017
TUGLAKABAD ICD (INTKD6),7782282,2017/08/02,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0502021373  AAHCR2213ACH001  5112426  02 AUG 2017 12:08  CAMTR  8  80.465  483006.4  0  7245  0  7245  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  05 AUG 2017 00:08  Y  21593/2017  12 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R847681008  2017-8-10 0.0.0.0  THLU2130227  398013  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXR1ZH
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXX018  2017-07-27  135238 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  132481  2017-07-31 00:00:00.0  INNSA1  C ",2017
TUGLAKABAD ICD (INTKD6),7791798,2017/08/03,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0507051360  AAAFJ1721HCH058  5122783  03 AUG 2017 12:08  THBKK  1  150  189503.05  0  3790  0  3790  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  05 AUG 2017 00:08  Y  21593/2017  12 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T587961208  2017-8-12 0.0.0.0  ZCSU2559071  398088  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    06AXXXXXXXXR2ZO
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXXX/17  2017-08-01  53596 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  133033  2017-08-10 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),7794172,2017/08/03,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0515042064  AFYPK1878FCH001  5125414  03 AUG 2017 12:08  HUBUD  60  725.8  365633  0  3182  0  3182  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  08 AUG 2017 00:08  Y  21652/2017  14 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R347041908  2017-8-19 0.0.0.0  TCNU4953686  398681  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXK1ZB
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXX-18  2017-08-03  28865 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  132991  2017-08-09 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),7795473,2017/08/03,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0592023052  AABCG4164HCH003  5126864  03 AUG 2017 12:08  RULED  30  14280  2553209.65  0  51064  0  51064  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  05 AUG 2017 00:08  Y  21484/2017  07 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T747880608  2017-8-6 0.0.0.0  MSKU8535597  015881  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    06AXXXXXXXXE4ZU
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXXXX-18  2017-08-01  3268108 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INPAV1  132205  2017-07-26 00:00:00.0  INPAV1  S ",2017
TUGLAKABAD ICD (INTKD6),7796181,2017/08/03,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0509007406  AUHPS0698FCH002  5127639  03 AUG 2017 12:08  AUSYD  29  310  557479.94  0  40907  0  40907  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  08 AUG 2017 00:08  Y  21593/2017  12 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R847681008  2017-8-10 0.0.0.0  THLU2130227  398013  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
Y  15758  25632/2017  2017-9-10 0.0.0.0 ","GSTIN    -    07AXXXXXXXXE1ZF
Invoice Number Invoice Date IGST Paid(INR)
XXX006  2017-07-29  28099 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  132812  2017-08-07 00:00:00.0  INNSA1  C ",2017
TUGLAKABAD ICD (INTKD6),7800720,2017/08/03,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0502037547  AVAPS6694RCH001  5132614  03 AUG 2017 12:08  USNYC  1  247  274015.2  0  5480  0  5480  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  08 AUG 2017 00:08  Y  21593/2017  12 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R367241508  2017-8-15 0.0.0.0  TEMU7607563  398610  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    06AXXXXXXXXA1Z5
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXX-18  2017-07-11  49321 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  160432  2018-10-31 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),7804407,2017/08/03,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0511034661  AABCC8115GCH002  5136673  03 AUG 2017 12:08  AEJEA  64  306  1002715.8  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  05 AUG 2017 00:08  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T587961208  2017-8-12 0.0.0.0  FCIU8449214  398049  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    07AXXXXXXXXL1ZH
Invoice Number Invoice Date IGST Paid(INR)
006  2017-08-03  71889 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  132332  2017-07-28 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),7812525,2017/08/04,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0513045228  AAICS8856RCH001  5145688  04 AUG 2017 12:08  LKCMB  123  815  1013422.31  0  5771  0  5771  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  18 AUG 2017 00:08  Y  21593/2017  12 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R957502308  2017-8-23 0.0.0.0  ZCSU6529476  399516  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXA1ZL
Invoice Number Invoice Date IGST Paid(INR)
53  2017-07-31  141585 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INPAV1  133808  2017-08-24 00:00:00.0  INPAV1  S ",2017
TUGLAKABAD ICD (INTKD6),7826835,2017/08/04,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0507068645  AABCT3664RCH001  5161689  04 AUG 2017 12:08  PHMNL  9  791  36091.61  0  722  0  722  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  07 AUG 2017 00:08  Y  21593/2017  12 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R467841108  2017-8-11 0.0.0.0  SIKU3077183  398074  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    09AXXXXXXXXF1ZI
Invoice Number Invoice Date IGST Paid(INR)
XXXXX000  2017-07-28  10105 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  N.A.  N.A.  N.A.  N.A. ",2017
TUGLAKABAD ICD (INTKD6),7835799,2017/08/05,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0592023052  AATPS3087NCH001  5171603  05 AUG 2017 12:08  CATIY  3  1117.58  264343.16  0  5287  0  5287  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  08 AUG 2017 00:08  Y  21593/2017  12 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R247281508  2017-8-15 0.0.0.0  CLHU8419145  398617  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    06AXXXXXXXXE4ZU
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXXXX-18  2017-08-01  74016 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  N.A.  N.A.  N.A.  N.A. ",2017
TUGLAKABAD ICD (INTKD6),7849871,2017/08/05,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0593056868  AAAFA8105CCH001  5187167  05 AUG 2017 12:08  DJJIB  487  27750.15  5034285  0  352400  0  352400  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  09 AUG 2017 00:08  Y  21652/2017  14 SEP 2017 00:09  Y 
Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  09 AUG 2017 00:08  Y  21652/2017  14 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
J167821108  2017-8-11 0.0.0.0  MRSU3359958  398193  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXH1ZR
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXX002  2017-08-05  604113 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  133184  2017-08-11 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),7852739,2017/08/05,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0500062609  ALGPK6363BCH001  5190319  05 AUG 2017 12:08  OMSOH  5  5210  894292.65  0  17886  0  17886  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  10 AUG 2017 00:08  Y  21593/2017  12 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R367241508  2017-8-15 0.0.0.0  BSIU9154848  398377  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXG1ZH
Invoice Number Invoice Date IGST Paid(INR)
007  2017-08-01  160973 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  133567  2017-08-18 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),7862536,2017/08/07,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0588050814  AFXPK5610ECH001  5200974  07 AUG 2017 12:08  JPTYO  2  56  37516.42  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  10 AUG 2017 00:08  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R467841108  2017-8-11 0.0.0.0  TCKU3614596  398071  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    07AXXXXXXXXR1ZM
Invoice Number Invoice Date IGST Paid(INR)
X105  2017-08-01  8292 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  N.A.  N.A.  N.A.  N.A. ",2017
TUGLAKABAD ICD (INTKD6),7877440,2017/08/08,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0515918024  AGYPS4804QCH001  5217366  08 AUG 2017 12:08  AEJEA  18  1064  789144.6  0  15468  0  15468  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  11 AUG 2017 00:08  Y  21593/2017  12 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R487082008  2017-8-20 0.0.0.0  CLHU9043812  398678  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXG1ZP
Invoice Number Invoice Date IGST Paid(INR)
X189  2017-08-07  199238 
X190  2017-08-07  14244 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  137180  2017-10-18 00:00:00.0  INMUN1  ST ",2017
TUGLAKABAD ICD (INTKD6),7891039,2017/08/08,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0502077905  AHDPK8975CCH001  5232403  08 AUG 2017 12:08  MYWSP  7  5950  490858.5  0  5399  0  5399  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  11 AUG 2017 00:08  Y  21652/2017  14 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R347041908  2017-8-19 0.0.0.0  CCSU5653592  398689  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    06AXXXXXXXXJ1ZI
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX018  2017-08-08  88693 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  N.A.  N.A.  N.A.  N.A. ",2017
TUGLAKABAD ICD (INTKD6),7891796,2017/08/08,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0506054306  ABBFA4018NCH001  5233244  08 AUG 2017 12:08  DEHAM  25  487  434843.44  0  33774  0  33774  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  10 AUG 2017 00:08  Y  21593/2017  12 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T847481608  2017-8-16 0.0.0.0  SUDU7507315  398620  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXF1Z6
Invoice Number Invoice Date IGST Paid(INR)
XXXX613  2017-08-02  105585 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  133566  2017-08-18 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),7903729,2017/08/09,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0500042616  AJEPK5545PCH001  5246395  09 AUG 2017 12:08  IEDUB  3  124.8  121267.13  0  2425  0  2425  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  10 AUG 2017 00:08  Y  21652/2017  14 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T567841908  2017-8-19 0.0.0.0  CCLU6335831  398647  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXR1ZF
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXX010  2017-07-31  35910 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  132938  2017-08-09 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),7905312,2017/08/09,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
3097011234  AAACL3717ACH006  5248128  09 AUG 2017 12:08  ITGOA  6  2850  404859  0  8097  0  8097  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  14 AUG 2017 00:08  Y  21652/2017  14 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T957582308  2017-8-23 0.0.0.0  FCIU5841073  399543  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    03AXXXXXXXXL1Z0
Invoice Number Invoice Date IGST Paid(INR)
XXXX736  2017-08-09  111367 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  134053  2017-08-28 00:00:00.0  INMUN1  S ",2017
